Site,Animal,Population,ld14,brd14,lv14
Fidalgo,372,N,1,0,0
Fidalgo,373,N,1,0,0
Fidalgo,374,N,1,0,0
Fidalgo,375,N,1,0,0
Fidalgo,376,N,1,0,0
Fidalgo,377,N,1,0,0
Fidalgo,378,N,1,0,0
Fidalgo,379,N,1,0,0
Fidalgo,380,N,1,0,0
Fidalgo,381,N,1,0,0
Fidalgo,382,N,1,0,0
Fidalgo,383,N,1,0,0
Fidalgo,384,N,1,0,0
Fidalgo,385,N,1,0,0
Fidalgo,386,N,1,0,0
Fidalgo,387,N,1,0,0
Fidalgo,388,N,1,0,0
Fidalgo,389,N,1,0,0
Fidalgo,390,N,1,0,0
Fidalgo,391,N,1,0,0
Fidalgo,392,N,1,0,0
Fidalgo,393,N,1,0,0
Fidalgo,394,N,1,0,0
Fidalgo,395,N,1,0,0
Fidalgo,396,N,1,0,0
Fidalgo,397,N,1,0,0
Fidalgo,398,N,1,0,0
Fidalgo,399,N,0,0,0
Fidalgo,400,N,0,0,0
Fidalgo,401,N,0,0,0
Fidalgo,402,N,0,0,0
Fidalgo,403,N,0,0,0
Fidalgo,404,N,0,0,0
Fidalgo,405,N,0,0,0
Fidalgo,406,N,0,0,0
Fidalgo,407,N,0,0,0
Fidalgo,408,N,0,0,0
Fidalgo,409,N,0,0,0
Fidalgo,410,N,0,0,0
Fidalgo,411,N,0,0,0
Fidalgo,412,N,0,0,0
Fidalgo,413,N,0,0,0
Fidalgo,414,N,0,0,0
Fidalgo,415,N,0,0,0
Fidalgo,416,N,0,0,0
Fidalgo,417,N,0,0,0
Fidalgo,418,N,0,0,0
Fidalgo,419,N,0,0,0
Fidalgo,420,N,0,0,0
Fidalgo,421,N,0,0,0
Fidalgo,422,N,0,0,0
Fidalgo,423,N,0,0,0
Fidalgo,424,N,0,0,0
Fidalgo,425,N,0,0,0
Fidalgo,426,N,0,0,0
Fidalgo,427,N,0,0,0
Fidalgo,428,N,0,0,0
Fidalgo,429,N,0,0,0
Fidalgo,430,N,0,0,0
Fidalgo,431,N,0,0,0
Fidalgo,432,N,0,0,0
Fidalgo,433,N,0,0,0
Fidalgo,434,N,0,0,0
Fidalgo,435,N,0,0,0
Fidalgo,436,N,0,0,0
Fidalgo,437,N,0,0,0
Fidalgo,438,N,0,0,0
Fidalgo,439,N,0,0,0
Fidalgo,440,N,0,0,0
Fidalgo,441,N,0,0,0
Fidalgo,442,N,0,0,0
Fidalgo,443,N,0,0,0
Fidalgo,444,N,0,0,0
Fidalgo,445,N,0,0,0
Fidalgo,446,N,0,0,0
Fidalgo,447,N,0,0,0
Fidalgo,448,N,0,0,0
Fidalgo,449,N,0,0,0
Fidalgo,450,N,0,0,0
Fidalgo,451,N,0,0,0
Fidalgo,452,N,0,0,0
Fidalgo,453,N,0,0,0
Fidalgo,454,N,0,0,0
Fidalgo,455,N,0,0,0
Fidalgo,456,N,0,0,0
Fidalgo,457,N,0,0,0
Fidalgo,458,N,0,0,0
Fidalgo,459,N,0,0,0
Fidalgo,460,N,0,0,0
Fidalgo,461,N,0,0,0
Fidalgo,462,N,0,0,0
Fidalgo,463,N,0,0,0
Fidalgo,464,N,0,0,0
Fidalgo,465,N,0,0,0
Fidalgo,466,N,0,0,0
Fidalgo,467,N,0,0,0
Fidalgo,468,N,0,0,0
Fidalgo,469,N,0,0,0
Fidalgo,470,N,0,0,0
Fidalgo,471,N,0,0,0
Fidalgo,472,N,0,0,0
Fidalgo,473,N,0,0,0
Fidalgo,474,N,0,0,0
Fidalgo,475,N,0,0,0
Fidalgo,476,N,0,0,0
Fidalgo,477,N,0,0,0
Fidalgo,478,N,0,0,0
Fidalgo,479,N,0,0,0
Fidalgo,480,N,0,0,0
Fidalgo,1,H,1,1,6150
Fidalgo,2,H,1,1,25000
Fidalgo,3,H,1,1,21100
Fidalgo,4,H,1,1,14583
Fidalgo,5,H,1,1,4747
Fidalgo,6,H,1,1,85500
Fidalgo,7,H,1,1,55733
Fidalgo,8,H,1,1,12720
Fidalgo,9,H,1,0,0
Fidalgo,10,H,1,0,0
Fidalgo,11,H,1,0,0
Fidalgo,12,H,1,0,0
Fidalgo,13,H,1,0,0
Fidalgo,14,H,1,0,0
Fidalgo,15,H,1,0,0
Fidalgo,16,H,1,0,0
Fidalgo,17,H,1,0,0
Fidalgo,18,H,1,0,0
Fidalgo,19,H,1,0,0
Fidalgo,20,H,1,0,0
Fidalgo,21,H,1,0,0
Fidalgo,22,H,1,0,0
Fidalgo,23,H,1,0,0
Fidalgo,24,H,1,0,0
Fidalgo,25,H,1,0,0
Fidalgo,26,H,1,0,0
Fidalgo,27,H,1,0,0
Fidalgo,28,H,1,0,0
Fidalgo,29,H,1,0,0
Fidalgo,30,H,1,0,0
Fidalgo,31,H,1,0,0
Fidalgo,32,H,1,0,0
Fidalgo,33,H,1,0,0
Fidalgo,34,H,1,0,0
Fidalgo,35,H,1,0,0
Fidalgo,36,H,1,0,0
Fidalgo,37,H,1,0,0
Fidalgo,38,H,1,0,0
Fidalgo,39,H,1,0,0
Fidalgo,40,H,1,0,0
Fidalgo,41,H,1,0,0
Fidalgo,42,H,1,0,0
Fidalgo,43,H,1,0,0
Fidalgo,44,H,1,0,0
Fidalgo,45,H,1,0,0
Fidalgo,46,H,1,0,0
Fidalgo,47,H,1,0,0
Fidalgo,48,H,1,0,0
Fidalgo,49,H,1,0,0
Fidalgo,50,H,1,0,0
Fidalgo,51,H,1,0,0
Fidalgo,52,H,1,0,0
Fidalgo,53,H,1,0,0
Fidalgo,54,H,1,0,0
Fidalgo,55,H,1,0,0
Fidalgo,56,H,1,0,0
Fidalgo,57,H,1,0,0
Fidalgo,58,H,1,0,0
Fidalgo,59,H,1,0,0
Fidalgo,60,H,1,0,0
Fidalgo,61,H,1,0,0
Fidalgo,62,H,1,0,0
Fidalgo,63,H,1,0,0
Fidalgo,64,H,1,0,0
Fidalgo,65,H,1,0,0
Fidalgo,66,H,1,0,0
Fidalgo,67,H,1,0,0
Fidalgo,68,H,1,0,0
Fidalgo,69,H,1,0,0
Fidalgo,70,H,1,0,0
Fidalgo,71,H,1,0,0
Fidalgo,72,H,1,0,0
Fidalgo,73,H,1,0,0
Fidalgo,74,H,1,0,0
Fidalgo,75,H,1,0,0
Fidalgo,76,H,1,0,0
Fidalgo,77,H,1,0,0
Fidalgo,78,H,1,0,0
Fidalgo,79,H,1,0,0
Fidalgo,80,H,1,0,0
Fidalgo,81,H,1,0,0
Fidalgo,82,H,1,0,0
Fidalgo,83,H,1,0,0
Fidalgo,84,H,1,0,0
Fidalgo,85,H,1,0,0
Fidalgo,86,H,1,0,0
Fidalgo,87,H,1,0,0
Fidalgo,88,H,1,0,0
Fidalgo,89,H,1,0,0
Fidalgo,90,H,1,0,0
Fidalgo,91,H,1,0,0
Fidalgo,92,H,1,0,0
Fidalgo,93,H,1,0,0
Fidalgo,94,H,1,0,0
Fidalgo,95,H,1,0,0
Fidalgo,96,H,1,0,0
Fidalgo,97,H,1,0,0
Fidalgo,98,H,1,0,0
Fidalgo,99,H,1,0,0
Fidalgo,100,H,1,0,0
Fidalgo,101,H,1,0,0
Fidalgo,102,H,1,0,0
Fidalgo,103,H,1,0,0
Fidalgo,104,H,1,0,0
Fidalgo,105,H,1,0,0
Fidalgo,106,H,1,0,0
Fidalgo,107,H,1,0,0
Fidalgo,108,H,1,0,0
Fidalgo,109,H,1,0,0
Fidalgo,110,H,1,0,0
Fidalgo,111,H,1,0,0
Fidalgo,112,H,1,0,0
Fidalgo,113,H,1,0,0
Fidalgo,114,H,1,0,0
Fidalgo,115,H,1,0,0
Fidalgo,116,H,1,0,0
Fidalgo,117,H,1,0,0
Fidalgo,118,H,1,0,0
Fidalgo,119,H,1,0,0
Fidalgo,120,H,1,0,0
Fidalgo,121,H,1,0,0
Fidalgo,122,H,1,0,0
Fidalgo,123,H,1,0,0
Fidalgo,124,H,1,0,0
Fidalgo,125,H,1,0,0
Fidalgo,126,H,1,0,0
Fidalgo,127,H,1,0,0
Fidalgo,128,H,1,0,0
Fidalgo,129,H,1,0,0
Fidalgo,130,H,1,0,0
Fidalgo,131,H,1,0,0
Fidalgo,132,H,1,0,0
Fidalgo,133,H,1,0,0
Fidalgo,134,H,1,0,0
Fidalgo,135,H,1,0,0
Fidalgo,136,H,1,0,0
Fidalgo,137,H,1,0,0
Fidalgo,138,H,1,0,0
Fidalgo,139,H,1,0,0
Fidalgo,140,H,1,0,0
Fidalgo,141,H,1,0,0
Fidalgo,142,H,1,0,0
Fidalgo,143,H,1,0,0
Fidalgo,144,H,1,0,0
Fidalgo,145,H,1,0,0
Fidalgo,146,H,1,0,0
Fidalgo,147,H,1,0,0
Fidalgo,148,H,1,0,0
Fidalgo,149,H,1,0,0
Fidalgo,150,H,1,0,0
Fidalgo,151,H,1,0,0
Fidalgo,152,H,1,0,0
Fidalgo,153,H,1,0,0
Fidalgo,154,H,1,0,0
Fidalgo,155,H,1,0,0
Fidalgo,156,H,1,0,0
Fidalgo,157,H,1,0,0
Fidalgo,158,H,1,0,0
Fidalgo,159,H,1,0,0
Fidalgo,160,H,1,0,0
Fidalgo,161,H,1,0,0
Fidalgo,162,H,1,0,0
Fidalgo,163,H,1,0,0
Fidalgo,164,H,1,0,0
Fidalgo,165,H,1,0,0
Fidalgo,166,H,1,0,0
Fidalgo,167,H,1,0,0
Fidalgo,168,H,1,0,0
Fidalgo,169,H,1,0,0
Fidalgo,170,H,1,0,0
Fidalgo,171,H,1,0,0
Fidalgo,172,H,1,0,0
Fidalgo,173,H,1,0,0
Fidalgo,174,H,1,0,0
Fidalgo,175,H,1,0,0
Fidalgo,176,H,1,0,0
Fidalgo,177,H,1,0,0
Fidalgo,178,H,1,0,0
Fidalgo,179,H,1,0,0
Fidalgo,180,H,1,0,0
Fidalgo,181,H,1,0,0
Fidalgo,182,H,1,0,0
Fidalgo,183,H,1,0,0
Fidalgo,184,H,1,0,0
Fidalgo,185,H,1,0,0
Fidalgo,186,H,1,0,0
Fidalgo,187,H,1,0,0
Fidalgo,188,H,1,0,0
Fidalgo,189,H,1,0,0
Fidalgo,190,H,1,0,0
Fidalgo,191,H,1,0,0
Fidalgo,192,H,1,0,0
Fidalgo,193,H,1,0,0
Fidalgo,194,H,1,0,0
Fidalgo,195,H,1,0,0
Fidalgo,196,H,1,0,0
Fidalgo,197,H,1,0,0
Fidalgo,198,H,1,0,0
Fidalgo,199,H,1,0,0
Fidalgo,200,H,1,0,0
Fidalgo,201,H,1,0,0
Fidalgo,202,H,1,0,0
Fidalgo,203,H,1,0,0
Fidalgo,204,H,1,0,0
Fidalgo,205,H,1,0,0
Fidalgo,206,H,1,0,0
Fidalgo,207,H,1,0,0
Fidalgo,208,H,1,0,0
Fidalgo,209,H,1,0,0
Fidalgo,210,H,1,0,0
Fidalgo,211,H,1,0,0
Fidalgo,212,H,1,0,0
Fidalgo,213,H,1,0,0
Fidalgo,214,H,1,0,0
Fidalgo,215,H,1,0,0
Fidalgo,216,H,1,0,0
Fidalgo,217,H,1,0,0
Fidalgo,218,H,1,0,0
Fidalgo,219,H,1,0,0
Fidalgo,220,H,1,0,0
Fidalgo,221,H,1,0,0
Fidalgo,222,H,1,0,0
Fidalgo,223,H,1,0,0
Fidalgo,224,H,1,0,0
Fidalgo,225,H,1,0,0
Fidalgo,226,H,1,0,0
Fidalgo,227,H,1,0,0
Fidalgo,228,H,1,0,0
Fidalgo,229,H,1,0,0
Fidalgo,230,H,1,0,0
Fidalgo,231,H,1,0,0
Fidalgo,232,H,1,0,0
Fidalgo,233,H,1,0,0
Fidalgo,234,H,1,0,0
Fidalgo,235,H,1,0,0
Fidalgo,236,H,1,0,0
Fidalgo,237,H,1,0,0
Fidalgo,238,H,1,0,0
Fidalgo,239,H,1,0,0
Fidalgo,240,H,1,0,0
Fidalgo,241,H,1,0,0
Fidalgo,242,H,1,0,0
Fidalgo,243,H,1,0,0
Fidalgo,244,H,1,0,0
Fidalgo,245,H,1,0,0
Fidalgo,246,H,1,0,0
Fidalgo,247,H,1,0,0
Fidalgo,248,H,1,0,0
Fidalgo,249,H,1,0,0
Fidalgo,250,H,1,0,0
Fidalgo,251,H,1,0,0
Fidalgo,252,H,1,0,0
Fidalgo,253,H,1,0,0
Fidalgo,254,H,1,0,0
Fidalgo,255,H,1,0,0
Fidalgo,256,H,1,0,0
Fidalgo,257,H,1,0,0
Fidalgo,258,H,1,0,0
Fidalgo,259,H,1,0,0
Fidalgo,260,H,1,0,0
Fidalgo,261,H,1,0,0
Fidalgo,262,H,1,0,0
Fidalgo,263,H,1,0,0
Fidalgo,264,H,1,0,0
Fidalgo,265,H,1,0,0
Fidalgo,266,H,1,0,0
Fidalgo,267,H,1,0,0
Fidalgo,268,H,1,0,0
Fidalgo,269,H,1,0,0
Fidalgo,270,H,1,0,0
Fidalgo,271,H,1,0,0
Fidalgo,272,H,1,0,0
Fidalgo,273,H,1,0,0
Fidalgo,274,H,1,0,0
Fidalgo,275,H,1,0,0
Fidalgo,276,H,1,0,0
Fidalgo,277,H,1,0,0
Fidalgo,278,H,1,0,0
Fidalgo,279,H,1,0,0
Fidalgo,280,H,1,0,0
Fidalgo,281,H,1,0,0
Fidalgo,282,H,1,0,0
Fidalgo,283,H,1,0,0
Fidalgo,284,H,1,0,0
Fidalgo,285,H,1,0,0
Fidalgo,286,H,1,0,0
Fidalgo,287,H,1,0,0
Fidalgo,288,H,1,0,0
Fidalgo,289,H,1,0,0
Fidalgo,290,H,1,0,0
Fidalgo,291,H,1,0,0
Fidalgo,292,H,1,0,0
Fidalgo,293,H,1,0,0
Fidalgo,294,H,1,0,0
Fidalgo,295,H,1,0,0
Fidalgo,296,H,1,0,0
Fidalgo,297,H,1,0,0
Fidalgo,298,H,1,0,0
Fidalgo,299,H,1,0,0
Fidalgo,300,H,1,0,0
Fidalgo,301,H,1,0,0
Fidalgo,302,H,1,0,0
Fidalgo,303,H,1,0,0
Fidalgo,304,H,1,0,0
Fidalgo,305,H,1,0,0
Fidalgo,306,H,1,0,0
Fidalgo,307,H,1,0,0
Fidalgo,308,H,1,0,0
Fidalgo,309,H,1,0,0
Fidalgo,310,H,1,0,0
Fidalgo,311,H,1,0,0
Fidalgo,312,H,1,0,0
Fidalgo,313,H,1,0,0
Fidalgo,314,H,1,0,0
Fidalgo,315,H,1,0,0
Fidalgo,316,H,1,0,0
Fidalgo,317,H,1,0,0
Fidalgo,318,H,1,0,0
Fidalgo,319,H,1,0,0
Fidalgo,320,H,1,0,0
Fidalgo,321,H,1,0,0
Fidalgo,322,H,1,0,0
Fidalgo,323,H,1,0,0
Fidalgo,324,H,1,0,0
Fidalgo,325,H,1,0,0
Fidalgo,326,H,1,0,0
Fidalgo,327,H,1,0,0
Fidalgo,328,H,1,0,0
Fidalgo,329,H,1,0,0
Fidalgo,330,H,1,0,0
Fidalgo,331,H,1,0,0
Fidalgo,332,H,1,0,0
Fidalgo,333,H,1,0,0
Fidalgo,334,H,1,0,0
Fidalgo,335,H,1,0,0
Fidalgo,336,H,1,0,0
Fidalgo,337,H,1,0,0
Fidalgo,338,H,1,0,0
Fidalgo,339,H,1,0,0
Fidalgo,340,H,1,0,0
Fidalgo,341,H,1,0,0
Fidalgo,342,H,1,0,0
Fidalgo,343,H,1,0,0
Fidalgo,344,H,1,0,0
Fidalgo,345,H,1,0,0
Fidalgo,346,H,1,0,0
Fidalgo,347,H,1,0,0
Fidalgo,348,H,1,0,0
Fidalgo,349,H,1,0,0
Fidalgo,350,H,1,0,0
Fidalgo,351,H,1,0,0
Fidalgo,352,H,1,0,0
Fidalgo,353,H,1,0,0
Fidalgo,354,H,1,0,0
Fidalgo,355,H,1,0,0
Fidalgo,356,H,1,0,0
Fidalgo,357,H,1,0,0
Fidalgo,358,H,1,0,0
Fidalgo,359,H,1,0,0
Fidalgo,360,H,1,0,0
Fidalgo,361,H,1,0,0
Fidalgo,362,H,1,0,0
Fidalgo,363,H,1,0,0
Fidalgo,364,H,0,0,0
Fidalgo,365,H,0,0,0
Fidalgo,366,H,0,0,0
Fidalgo,367,H,0,0,0
Fidalgo,368,H,0,0,0
Fidalgo,369,H,0,0,0
Fidalgo,370,H,0,0,0
Fidalgo,371,H,0,0,0
Fidalgo,372,H,0,0,0
Fidalgo,373,H,0,0,0
Fidalgo,374,H,0,0,0
Fidalgo,375,H,0,0,0
Fidalgo,376,H,0,0,0
Fidalgo,377,H,0,0,0
Fidalgo,378,H,0,0,0
Fidalgo,379,H,0,0,0
Fidalgo,380,H,0,0,0
Fidalgo,381,H,0,0,0
Fidalgo,382,H,0,0,0
Fidalgo,383,H,0,0,0
Fidalgo,384,H,0,0,0
Fidalgo,385,H,0,0,0
Fidalgo,386,H,0,0,0
Fidalgo,387,H,0,0,0
Fidalgo,388,H,0,0,0
Fidalgo,389,H,0,0,0
Fidalgo,390,H,0,0,0
Fidalgo,391,H,0,0,0
Fidalgo,392,H,0,0,0
Fidalgo,393,H,0,0,0
Fidalgo,394,H,0,0,0
Fidalgo,395,H,0,0,0
Fidalgo,396,H,0,0,0
Fidalgo,397,H,0,0,0
Fidalgo,398,H,0,0,0
Fidalgo,399,H,0,0,0
Fidalgo,400,H,0,0,0
Fidalgo,401,H,0,0,0
Fidalgo,402,H,0,0,0
Fidalgo,403,H,0,0,0
Fidalgo,404,H,0,0,0
Fidalgo,405,H,0,0,0
Fidalgo,406,H,0,0,0
Fidalgo,407,H,0,0,0
Fidalgo,408,H,0,0,0
Fidalgo,409,H,0,0,0
Fidalgo,410,H,0,0,0
Fidalgo,411,H,0,0,0
Fidalgo,412,H,0,0,0
Fidalgo,413,H,0,0,0
Fidalgo,414,H,0,0,0
Fidalgo,415,H,0,0,0
Fidalgo,416,H,0,0,0
Fidalgo,417,H,0,0,0
Fidalgo,418,H,0,0,0
Fidalgo,419,H,0,0,0
Fidalgo,420,H,0,0,0
Fidalgo,421,H,0,0,0
Fidalgo,422,H,0,0,0
Fidalgo,423,H,0,0,0
Fidalgo,424,H,0,0,0
Fidalgo,425,H,0,0,0
Fidalgo,426,H,0,0,0
Fidalgo,427,H,0,0,0
Fidalgo,428,H,0,0,0
Fidalgo,429,H,0,0,0
Fidalgo,430,H,0,0,0
Fidalgo,431,H,0,0,0
Fidalgo,432,H,0,0,0
Fidalgo,433,H,0,0,0
Fidalgo,434,H,0,0,0
Fidalgo,435,H,0,0,0
Fidalgo,436,H,0,0,0
Fidalgo,437,H,0,0,0
Fidalgo,438,H,0,0,0
Fidalgo,439,H,0,0,0
Fidalgo,440,H,0,0,0
Fidalgo,441,H,0,0,0
Fidalgo,442,H,0,0,0
Fidalgo,443,H,0,0,0
Fidalgo,444,H,0,0,0
Fidalgo,445,H,0,0,0
Fidalgo,446,H,0,0,0
Fidalgo,447,H,0,0,0
Fidalgo,448,H,0,0,0
Fidalgo,449,H,0,0,0
Fidalgo,450,H,0,0,0
Fidalgo,451,H,0,0,0
Fidalgo,452,H,0,0,0
Fidalgo,453,H,0,0,0
Fidalgo,454,H,0,0,0
Fidalgo,455,H,0,0,0
Fidalgo,456,H,0,0,0
Fidalgo,457,H,0,0,0
Fidalgo,458,H,0,0,0
Fidalgo,459,H,0,0,0
Fidalgo,460,H,0,0,0
Fidalgo,461,H,0,0,0
Fidalgo,462,H,0,0,0
Fidalgo,463,H,0,0,0
Fidalgo,464,H,0,0,0
Fidalgo,465,H,0,0,0
Fidalgo,466,H,0,0,0
Fidalgo,467,H,0,0,0
Fidalgo,468,H,0,0,0
Fidalgo,469,H,0,0,0
Fidalgo,470,H,0,0,0
Fidalgo,471,H,0,0,0
Fidalgo,472,H,0,0,0
Fidalgo,473,H,0,0,0
Fidalgo,474,H,0,0,0
Fidalgo,475,H,0,0,0
Fidalgo,476,H,0,0,0
Fidalgo,477,H,0,0,0
Fidalgo,478,H,0,0,0
Fidalgo,479,H,0,0,0
Fidalgo,480,H,0,0,0
Fidalgo,1,S,1,1,28120
Fidalgo,2,S,1,1,53100
Fidalgo,3,S,1,1,126720
Fidalgo,4,S,1,1,2317
Fidalgo,5,S,1,1,7033
Fidalgo,6,S,1,1,8167
Fidalgo,7,S,1,1,933
Fidalgo,8,S,1,1,1117
Fidalgo,9,S,1,1,3000
Fidalgo,10,S,1,1,400
Fidalgo,11,S,1,1,309867
Fidalgo,12,S,1,1,44080
Fidalgo,13,S,1,1,23120
Fidalgo,14,S,1,1,206040
Fidalgo,15,S,1,1,81467
Fidalgo,16,S,1,1,74507
Fidalgo,17,S,1,1,21773
Fidalgo,18,S,1,1,86240
Fidalgo,19,S,1,1,237253
Fidalgo,20,S,1,1,92960
Fidalgo,21,S,1,1,10580
Fidalgo,22,S,1,1,28967
Fidalgo,23,S,1,1,87027
Fidalgo,24,S,1,1,33447
Fidalgo,25,S,1,1,40800
Fidalgo,26,S,1,1,15900
Fidalgo,27,S,1,1,98333
Fidalgo,28,S,1,1,125100
Fidalgo,29,S,1,1,36300
Fidalgo,30,S,1,1,31500
Fidalgo,31,S,1,1,60800
Fidalgo,32,S,1,1,56000
Fidalgo,33,S,1,1,131750
Fidalgo,34,S,1,1,21500
Fidalgo,35,S,1,1,148467
Fidalgo,36,S,1,1,52500
Fidalgo,37,S,1,1,1875
Fidalgo,38,S,1,1,39267
Fidalgo,39,S,1,1,21067
Fidalgo,40,S,1,0,0
Fidalgo,41,S,1,0,0
Fidalgo,42,S,1,0,0
Fidalgo,43,S,1,0,0
Fidalgo,44,S,1,0,0
Fidalgo,45,S,1,0,0
Fidalgo,46,S,1,0,0
Fidalgo,47,S,1,0,0
Fidalgo,48,S,1,0,0
Fidalgo,49,S,1,0,0
Fidalgo,50,S,1,0,0
Fidalgo,51,S,1,0,0
Fidalgo,52,S,1,0,0
Fidalgo,53,S,1,0,0
Fidalgo,54,S,1,0,0
Fidalgo,55,S,1,0,0
Fidalgo,56,S,1,0,0
Fidalgo,57,S,1,0,0
Fidalgo,58,S,1,0,0
Fidalgo,59,S,1,0,0
Fidalgo,60,S,1,0,0
Fidalgo,61,S,1,0,0
Fidalgo,62,S,1,0,0
Fidalgo,63,S,1,0,0
Fidalgo,64,S,1,0,0
Fidalgo,65,S,1,0,0
Fidalgo,66,S,1,0,0
Fidalgo,67,S,1,0,0
Fidalgo,68,S,1,0,0
Fidalgo,69,S,1,0,0
Fidalgo,70,S,1,0,0
Fidalgo,71,S,1,0,0
Fidalgo,72,S,1,0,0
Fidalgo,73,S,1,0,0
Fidalgo,74,S,1,0,0
Fidalgo,75,S,1,0,0
Fidalgo,76,S,1,0,0
Fidalgo,77,S,1,0,0
Fidalgo,78,S,1,0,0
Fidalgo,79,S,1,0,0
Fidalgo,80,S,1,0,0
Fidalgo,81,S,1,0,0
Fidalgo,82,S,1,0,0
Fidalgo,83,S,1,0,0
Fidalgo,84,S,1,0,0
Fidalgo,85,S,1,0,0
Fidalgo,86,S,1,0,0
Fidalgo,87,S,1,0,0
Fidalgo,88,S,1,0,0
Fidalgo,89,S,1,0,0
Fidalgo,90,S,1,0,0
Fidalgo,91,S,1,0,0
Fidalgo,92,S,1,0,0
Fidalgo,93,S,1,0,0
Fidalgo,94,S,1,0,0
Fidalgo,95,S,1,0,0
Fidalgo,96,S,1,0,0
Fidalgo,97,S,1,0,0
Fidalgo,98,S,1,0,0
Fidalgo,99,S,1,0,0
Fidalgo,100,S,1,0,0
Fidalgo,101,S,1,0,0
Fidalgo,102,S,1,0,0
Fidalgo,103,S,1,0,0
Fidalgo,104,S,1,0,0
Fidalgo,105,S,1,0,0
Fidalgo,106,S,1,0,0
Fidalgo,107,S,1,0,0
Fidalgo,108,S,1,0,0
Fidalgo,109,S,1,0,0
Fidalgo,110,S,1,0,0
Fidalgo,111,S,1,0,0
Fidalgo,112,S,1,0,0
Fidalgo,113,S,1,0,0
Fidalgo,114,S,1,0,0
Fidalgo,115,S,1,0,0
Fidalgo,116,S,1,0,0
Fidalgo,117,S,1,0,0
Fidalgo,118,S,1,0,0
Fidalgo,119,S,1,0,0
Fidalgo,120,S,1,0,0
Fidalgo,121,S,1,0,0
Fidalgo,122,S,1,0,0
Fidalgo,123,S,1,0,0
Fidalgo,124,S,1,0,0
Fidalgo,125,S,1,0,0
Fidalgo,126,S,1,0,0
Fidalgo,127,S,1,0,0
Fidalgo,128,S,1,0,0
Fidalgo,129,S,1,0,0
Fidalgo,130,S,1,0,0
Fidalgo,131,S,1,0,0
Fidalgo,132,S,1,0,0
Fidalgo,133,S,1,0,0
Fidalgo,134,S,1,0,0
Fidalgo,135,S,1,0,0
Fidalgo,136,S,1,0,0
Fidalgo,137,S,1,0,0
Fidalgo,138,S,1,0,0
Fidalgo,139,S,1,0,0
Fidalgo,140,S,1,0,0
Fidalgo,141,S,1,0,0
Fidalgo,142,S,1,0,0
Fidalgo,143,S,1,0,0
Fidalgo,144,S,1,0,0
Fidalgo,145,S,1,0,0
Fidalgo,146,S,1,0,0
Fidalgo,147,S,1,0,0
Fidalgo,148,S,1,0,0
Fidalgo,149,S,1,0,0
Fidalgo,150,S,1,0,0
Fidalgo,151,S,1,0,0
Fidalgo,152,S,1,0,0
Fidalgo,153,S,1,0,0
Fidalgo,154,S,1,0,0
Fidalgo,155,S,1,0,0
Fidalgo,156,S,1,0,0
Fidalgo,157,S,1,0,0
Fidalgo,158,S,1,0,0
Fidalgo,159,S,1,0,0
Fidalgo,160,S,1,0,0
Fidalgo,161,S,1,0,0
Fidalgo,162,S,1,0,0
Fidalgo,163,S,1,0,0
Fidalgo,164,S,1,0,0
Fidalgo,165,S,1,0,0
Fidalgo,166,S,1,0,0
Fidalgo,167,S,1,0,0
Fidalgo,168,S,1,0,0
Fidalgo,169,S,1,0,0
Fidalgo,170,S,1,0,0
Fidalgo,171,S,1,0,0
Fidalgo,172,S,1,0,0
Fidalgo,173,S,1,0,0
Fidalgo,174,S,1,0,0
Fidalgo,175,S,1,0,0
Fidalgo,176,S,1,0,0
Fidalgo,177,S,1,0,0
Fidalgo,178,S,1,0,0
Fidalgo,179,S,1,0,0
Fidalgo,180,S,1,0,0
Fidalgo,181,S,1,0,0
Fidalgo,182,S,1,0,0
Fidalgo,183,S,1,0,0
Fidalgo,184,S,1,0,0
Fidalgo,185,S,1,0,0
Fidalgo,186,S,1,0,0
Fidalgo,187,S,1,0,0
Fidalgo,188,S,1,0,0
Fidalgo,189,S,1,0,0
Fidalgo,190,S,1,0,0
Fidalgo,191,S,1,0,0
Fidalgo,192,S,1,0,0
Fidalgo,193,S,1,0,0
Fidalgo,194,S,1,0,0
Fidalgo,195,S,1,0,0
Fidalgo,196,S,1,0,0
Fidalgo,197,S,1,0,0
Fidalgo,198,S,1,0,0
Fidalgo,199,S,1,0,0
Fidalgo,200,S,1,0,0
Fidalgo,201,S,1,0,0
Fidalgo,202,S,1,0,0
Fidalgo,203,S,1,0,0
Fidalgo,204,S,1,0,0
Fidalgo,205,S,1,0,0
Fidalgo,206,S,1,0,0
Fidalgo,207,S,1,0,0
Fidalgo,208,S,1,0,0
Fidalgo,209,S,1,0,0
Fidalgo,210,S,1,0,0
Fidalgo,211,S,1,0,0
Fidalgo,212,S,1,0,0
Fidalgo,213,S,1,0,0
Fidalgo,214,S,1,0,0
Fidalgo,215,S,1,0,0
Fidalgo,216,S,1,0,0
Fidalgo,217,S,1,0,0
Fidalgo,218,S,1,0,0
Fidalgo,219,S,1,0,0
Fidalgo,220,S,1,0,0
Fidalgo,221,S,1,0,0
Fidalgo,222,S,1,0,0
Fidalgo,223,S,1,0,0
Fidalgo,224,S,1,0,0
Fidalgo,225,S,1,0,0
Fidalgo,226,S,1,0,0
Fidalgo,227,S,1,0,0
Fidalgo,228,S,1,0,0
Fidalgo,229,S,1,0,0
Fidalgo,230,S,1,0,0
