Site,Population,ldt1,ldt2,ldt3,ldt4,ldt5,ldt6,ldt7,ldt8,brt1,brt2,brt3,brt4,brt5,brt6,brt7,brt8,lvt1,lvt2,lvt3,lvt4,lvt5,lvt6,lvt7,lvt8
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,H,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,8167,309867,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,933,44080,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,1117,23120,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,3000,206040,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,400,81467,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,0,74507,,,,,
Fidalgo,S,1,1,1,,,,,,0,1,1,,,,,,0,0,21773,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,1,,,,,,0,0,86240,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,1,,,,,,0,0,237253,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,1,,,,,,0,0,92960,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,1,,,,,,0,0,10580,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
Fidalgo,S,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
